DateTime;Ciśnienie, Powietrze, Silnik, LB, [0] Rozruch SG [MPa];Ciśnienie, Powietrze, Silnik, PB, [1] Rozruch SG [MPa];Ciśnienie, Powietrze, ZP1, [2] Rozruch, ZP1 [MPa];Ciśnienie, Powietrze, ZAP, [3] Rozruch, PLC3 [MPa];Ciśnienie, Powietrze, ZP2, [4] Rozruch, ZP2 [MPa];Temperatura, Sprężarka pow. rozruchu, [5] Powietrze, Wlot [°C];Temperatura, Sprężarka pow. rozruchu, [6] Powietrze, Wylot [°C];Ciśnienie, Magistrala przed zbiornikami, [7] Powietrze [MPa];Ciśnienie, Magistrala przed zbiornikami, [8] Sprężone Powietrze [MPa];
2020-12-18 10:04:20;202.77;324.64;-306.67;-14.28;425.46;207.65;278.41;27.47;225.48;
2020-12-18 10:04:22;204.19;326.93;-302.49;-13.53;427.37;211.76;278.01;23.04;227.67;
2020-12-18 10:04:24;203.84;327.15;-303.73;-11.29;431.8;214.64;278.17;24.65;224.26;
2020-12-18 10:04:26;205.11;323.77;-301.05;-10.14;428.91;209.78;273.92;22.38;225.3;
2020-12-18 10:04:28;201.44;324.2;-304.47;-13.08;427.94;212.33;271.46;25.7;225.43;
2020-12-18 10:04:30;202.27;323.78;-304.62;-11.54;427.95;217.33;270.87;28.56;220.54;
2020-12-18 10:04:32;202.88;328.58;-303.13;-12.28;423.2;221.34;270.78;24.28;219.18;
2020-12-18 10:04:34;202.41;324.05;-301.95;-16.7;426.76;226.02;271.45;24.95;220.04;
2020-12-18 10:04:36;201.1;323.36;-297.6;-18.13;429.73;228.29;267.68;21.57;224.51;
2020-12-18 10:04:38;203.05;319.91;-297.12;-19.35;434.45;231.98;267.86;24.83;226.6;
2020-12-18 10:04:40;205.31;318.13;-300.33;-24.18;438.18;232.82;264.09;22.55;227.64;
2020-12-18 10:04:42;207.12;313.8;-301.73;-21.41;435.78;228.28;261.32;23.52;227.51;
2020-12-18 10:04:44;209.41;312.05;-300.92;-21.63;433.42;228.88;263.71;24.63;231.61;
2020-12-18 10:04:46;204.68;308.29;-305.19;-23.27;430.7;230.26;267.91;20.63;231.04;
2020-12-18 10:04:48;206.33;310.97;-302.08;-25.68;429.43;234.95;265.32;20.6;235.91;
2020-12-18 10:04:50;207.24;312.65;-307;-28.19;427.71;238.61;270.23;16.44;232.85;
2020-12-18 10:04:52;211.38;311.79;-302.59;-26.2;423.69;241.46;268.76;18.74;237.3;
2020-12-18 10:04:54;207.78;309.03;-303.46;-28.97;420.35;239.55;272.51;19.35;232.41;
2020-12-18 10:04:56;206.27;310.51;-304.06;-27.07;415.37;243.99;272.04;19.91;232.02;
2020-12-18 10:04:58;202.81;312.35;-305.39;-22.39;417.26;244.53;269.48;24.57;236.17;
2020-12-18 10:05:00;206.67;308.6;-305.49;-21.17;418.42;249.3;272.5;20.08;232.23;
2020-12-18 10:05:02;201.95;306.93;-306.88;-20.09;418.56;249.87;271.75;20.94;232.41;
2020-12-18 10:05:04;197.06;305.43;-310.01;-22.51;414.9;253.31;271.77;23.68;237.05;
2020-12-18 10:05:06;194.59;301.73;-309.87;-18.16;410.68;253.31;276.52;26.06;235.7;
2020-12-18 10:05:08;195.89;298.68;-313.64;-20.79;415.32;254.8;271.55;21.68;237.2;
2020-12-18 10:05:10;199.34;297.1;-314.42;-17.82;413.22;255.04;273.86;17.68;234.34;
2020-12-18 10:05:12;202.53;292.64;-318.68;-14.82;412.81;259.01;273.73;13.23;233.34;
2020-12-18 10:05:14;202.62;294.45;-319.08;-10.53;413.22;260.08;277.42;15.22;231.45;
2020-12-18 10:05:16;199.83;293.41;-318.78;-15.3;414.03;263.81;281.25;10.32;232.12;
2020-12-18 10:05:18;198.51;288.64;-314.61;-14.69;416.02;266.72;284.02;5.45;232.33;
2020-12-18 10:05:20;200.96;293.51;-313.57;-13.14;415.87;264.79;283.04;9.87;229.73;
2020-12-18 10:05:22;196.84;290.95;-309.37;-10.5;415.22;263.79;279.21;13.38;230.01;
2020-12-18 10:05:24;195.72;293.83;-307.4;-7.24;418.62;263.59;278.57;17.88;234.69;
2020-12-18 10:05:26;191.65;289.9;-308.8;-11.52;421.95;264.47;277.19;20.55;235.54;
2020-12-18 10:05:28;191.84;292.8;-313.58;-15.27;418.48;263.71;273.51;16.33;236.27;
2020-12-18 10:05:30;188.08;296.34;-313.14;-15.98;416.57;262.87;268.64;19.14;238.39;
2020-12-18 10:05:32;183.52;292.27;-316.9;-11.33;421.57;261.53;271.26;17.82;235.79;
2020-12-18 10:05:34;186.8;296.35;-321.56;-13.19;416.9;257.81;275.38;20.46;234.49;
2020-12-18 10:05:36;191.37;295.29;-317.65;-18.19;416.44;257.53;271.14;17.76;230.15;
2020-12-18 10:05:38;186.7;293.86;-313.58;-22.06;418.12;257.4;271.3;16.88;232.94;
2020-12-18 10:05:40;189.76;293.89;-312.16;-19.76;415.59;260.24;270.94;12.43;233.74;
2020-12-18 10:05:42;192.17;298.55;-307.87;-15.68;416.92;255.34;266.45;13.41;235.97;
2020-12-18 10:05:44;195.91;302.53;-303.81;-15.58;412.83;259.1;262.53;13.06;233.03;
2020-12-18 10:05:46;195.9;304.65;-304.44;-18.71;416.79;261.85;259.32;11.36;232.46;
2020-12-18 10:05:48;197.22;300.26;-301.96;-22.16;416.99;259.12;258.5;12.83;236.18;
2020-12-18 10:05:50;198.34;297.59;-301.54;-21.8;421.16;260.19;258.05;11.75;235.94;
2020-12-18 10:05:52;196.05;293.83;-296.94;-19.27;424.88;259.87;255.59;7.75;233.87;
2020-12-18 10:05:54;197.49;298.78;-295.21;-20.93;426.71;263.7;254.88;4.86;233.63;
2020-12-18 10:05:56;199.62;294.08;-291.47;-17.29;430.43;265.83;258.23;8.43;235.68;
2020-12-18 10:05:58;202.2;290.97;-296.13;-18.23;432.71;269.6;253.8;11.79;238.5;
2020-12-18 10:06:00;204.62;287.24;-300.57;-22.71;433.74;272.3;257.75;6.99;237.69;
2020-12-18 10:06:02;208.78;287.65;-301.21;-18.74;436.94;271.81;255.6;8.71;239.29;
2020-12-18 10:06:04;210.58;287.77;-306.14;-18.98;438.32;276.59;253.34;5.97;234.32;
2020-12-18 10:06:06;212.75;284.84;-301.59;-14.5;440.84;273.74;252.92;10.03;230.03;
2020-12-18 10:06:08;212.38;279.91;-297.53;-14.42;443.25;268.76;256.27;6.9;228.79;
2020-12-18 10:06:10;209.25;281.32;-296.16;-9.52;445.54;269.32;258.74;6.4;228.51;
2020-12-18 10:06:12;207.31;278.32;-292.28;-7.43;443.2;269;255.73;6.42;224.66;
2020-12-18 10:06:14;211.93;276.34;-295.6;-3.55;447.88;270.68;255.27;4.26;222.42;
2020-12-18 10:06:16;212.6;279.85;-294.48;1.33;447.38;272.1;259.12;6.96;227.13;
2020-12-18 10:06:18;211.85;278.86;-295.27;-0.59;443.4;274.77;263.73;8.33;231.73;
2020-12-18 10:06:20;212.47;274.49;-295.93;-0.5;440.66;278.56;267.98;8.7;233.57;
2020-12-18 10:06:22;216.11;275.2;-293.55;-3.94;440.63;275.52;265.19;13.04;231.45;
2020-12-18 10:06:24;213.94;276.84;-294.34;-0.67;445.3;272.76;265.37;11.83;228.27;
2020-12-18 10:06:26;218.79;274.81;-298.72;-4.48;441.77;277.69;267.36;8.55;230.45;
2020-12-18 10:06:28;218.92;277.47;-300.61;-2.73;440.81;279.67;270.15;6.53;231.4;
2020-12-18 10:06:30;217.83;279.18;-298.41;-3.49;436.14;277.45;273.34;6.1;230.29;
2020-12-18 10:06:32;221.63;278.64;-301.92;-7.78;438.92;282.14;275.91;8.51;228.18;
2020-12-18 10:06:34;223.86;282.24;-299.34;-12.17;443.57;282.04;273.84;7.98;230.05;
2020-12-18 10:06:36;222.76;282.27;-299.23;-13.41;443.33;286.36;274.35;5.79;229.63;
2020-12-18 10:06:38;218.66;280.6;-299.98;-14.93;442.12;289.32;276.21;10.03;231.14;
2020-12-18 10:06:40;215.57;275.67;-296.44;-10.66;440.63;288.56;277.09;6.25;231.22;
2020-12-18 10:06:42;216.57;276;-301.23;-13.75;440.86;293.53;273.47;10.11;228.88;
2020-12-18 10:06:44;215.17;274.12;-297.81;-13.07;445.17;297.24;270.01;12.72;224.5;
2020-12-18 10:06:46;212.98;271.18;-293.42;-10.28;442.41;300.89;269.84;10.95;223.17;
2020-12-18 10:06:48;214.03;270.98;-288.46;-9.34;440.31;298.09;266.62;15.92;222.2;
2020-12-18 10:06:50;213.47;270.17;-291.8;-10.26;436.45;298.16;271.08;20.37;220.44;
2020-12-18 10:06:52;216.23;267.52;-288.04;-10.6;437.08;299.88;272.46;24.68;219.05;
2020-12-18 10:06:54;215.97;266.64;-288.95;-13.54;432.59;299.04;277.15;22.59;215.96;
2020-12-18 10:06:56;215.47;268.81;-291.39;-16.77;428.73;295.46;276.39;22.07;218.43;
2020-12-18 10:06:58;213.82;267.89;-291.64;-18.85;428.01;297.2;272.27;19.17;218.66;
2020-12-18 10:07:00;214.83;271.23;-291.78;-21.79;424.62;293.37;270.15;18.58;218.04;
2020-12-18 10:07:02;214.5;275.53;-293.21;-25.66;419.88;293.25;270.2;19.75;214.16;
2020-12-18 10:07:04;214.43;272.38;-289.65;-28.28;418.45;294.77;273.19;23.95;212.15;
2020-12-18 10:07:06;210.46;276.31;-286.41;-24.65;420.4;293.61;271.45;27.24;210.67;
2020-12-18 10:07:08;210.33;279.9;-286.47;-27.69;417.82;290.45;275.04;30.8;212.1;
2020-12-18 10:07:10;208.58;283.61;-287.8;-31.44;417.34;292.62;274.77;27.23;213.57;
2020-12-18 10:07:12;211.35;286.87;-290.45;-32.91;413.31;290.46;271.51;28.65;210.14;
2020-12-18 10:07:14;211.92;285.35;-290.8;-34.04;414.39;286.76;271.24;25.47;206.28;
2020-12-18 10:07:16;215.58;281.54;-293.81;-35.08;411.78;288.16;272.65;20.74;209.9;
2020-12-18 10:07:18;217.23;282.59;-293.04;-40.04;415.01;286.43;268.47;23.71;207.9;
2020-12-18 10:07:20;215.27;280.52;-295.65;-39.41;411.1;285.66;272.42;20.91;204.26;
2020-12-18 10:07:22;212.42;282.57;-297.46;-42;411.78;286.25;270.75;17.1;206.18;
2020-12-18 10:07:24;213.82;279.28;-301.59;-37.41;412.46;283.92;266.07;21.63;203.86;
2020-12-18 10:07:26;217.47;283.51;-305.72;-33.42;416.74;285.61;265.27;16.94;201.86;
2020-12-18 10:07:28;222.37;279.92;-302.06;-31.08;411.76;281.8;262.73;15.47;201.44;
2020-12-18 10:07:30;224.03;278.06;-302.24;-26.55;409.66;285.53;267.19;17.9;201.47;
2020-12-18 10:07:32;224.72;278.42;-298.94;-23.54;410.76;286.41;264.69;19.31;205.42;
2020-12-18 10:07:34;226.27;276.66;-297.52;-23.97;406.96;282.04;264.19;14.46;206.09;
2020-12-18 10:07:36;227.26;280.35;-297.96;-23.99;411.49;282.48;263.01;13.62;210.49;
2020-12-18 10:07:38;227.25;277.39;-297.33;-28.18;407.27;281.49;260.47;13.83;208.63;
2020-12-18 10:07:40;230.17;282.04;-299.13;-28.51;411.51;280.99;261.88;13.05;206.16;
2020-12-18 10:07:42;229.82;278.2;-294.68;-29.59;415.32;279;261.43;16.14;206.1;
2020-12-18 10:07:44;225.88;280.38;-290.72;-25.92;411.51;276.22;260.45;14.12;203.16;
2020-12-18 10:07:46;223.96;280.99;-286.44;-22.03;411.9;278.57;260.96;10.77;205.56;
2020-12-18 10:07:48;225.22;276.16;-282.51;-19.92;409.58;273.82;263.15;10.87;203.65;
2020-12-18 10:07:50;220.83;280.48;-282.64;-18.31;405.31;277.12;260.29;6.72;206.26;
2020-12-18 10:07:52;221.93;277.77;-286.85;-17.78;406.96;277.77;258.38;6.4;205.24;
2020-12-18 10:07:54;218.7;273.86;-286.02;-16.48;409.88;274.15;262.08;3.49;204.99;
2020-12-18 10:07:56;222.38;277.02;-285.52;-12.87;408.33;278.13;265.46;2.97;206.77;
2020-12-18 10:07:58;220.97;281.56;-280.73;-12.23;410.6;279.06;264.84;0.61;203.61;
2020-12-18 10:08:00;224.87;281.49;-279.75;-15.24;413.55;281.11;262.93;-3.9;204.44;
2020-12-18 10:08:02;226.54;283.04;-275.82;-16.17;418.15;282.11;266.22;-1.76;209.27;
2020-12-18 10:08:04;224.22;283.88;-270.93;-15.71;421.33;279.27;270.6;-5.38;209.83;
2020-12-18 10:08:06;224.56;285.69;-268.19;-15.8;420.94;275.84;275;-1.92;208.48;
2020-12-18 10:08:08;224.77;287.79;-266.02;-12.88;425.28;271.44;270.55;-1.02;207.55;
2020-12-18 10:08:10;225.37;290.31;-265.19;-9.91;423.1;267.48;275.48;3.17;212.43;
2020-12-18 10:08:12;222.06;287.4;-269.41;-10.54;420.41;263.77;275.34;5.7;211.97;
2020-12-18 10:08:14;217.64;282.41;-273.77;-10.37;419.36;266.84;274.1;6.11;210.27;
2020-12-18 10:08:16;220.18;283.81;-270.95;-9.03;414.54;269.35;275.08;2.3;210.12;
2020-12-18 10:08:18;220.96;279.47;-273.88;-12.12;412.63;274.23;278.42;-1.13;208.01;
2020-12-18 10:08:20;220.76;274.6;-272.6;-7.6;412.77;275.55;279.65;-3.62;205.07;
2020-12-18 10:08:22;217.72;278.29;-271.19;-5.23;413.09;275.89;279.16;-1.91;201.1;
2020-12-18 10:08:24;220.47;280.83;-270.96;-1.91;409.79;278.41;282.86;-3.36;205.63;
2020-12-18 10:08:26;217.67;277.45;-267.6;-3.99;408.94;274.29;284.14;-6.82;200.86;
2020-12-18 10:08:28;213.05;273.77;-269.55;-6.87;411.69;270.86;281.06;-10.96;197.41;
2020-12-18 10:08:30;217.9;271.74;-265.36;-9.04;413.56;274.39;277.31;-9.18;196.62;
2020-12-18 10:08:32;214.6;269.52;-269.02;-8.88;415.18;277.89;277.44;-4.82;195.4;
2020-12-18 10:08:34;214.05;269.45;-265.92;-5.4;412.09;275.97;277.06;-0.14;194.96;
2020-12-18 10:08:36;217.45;273.77;-266.65;-8.82;411.95;277.01;280.6;-3.3;195.11;
2020-12-18 10:08:38;218.85;270.13;-271.6;-11.95;416.56;277.72;276.61;-6.19;194.89;
2020-12-18 10:08:40;220.83;272.9;-273.85;-7.86;416.36;276.65;277.83;-5.54;198.08;
2020-12-18 10:08:42;221.33;275.52;-274.43;-10.54;415.17;278.02;274.56;-2.82;202.56;
2020-12-18 10:08:44;219.1;271.76;-276.85;-9.6;412.71;282.06;274.57;-0.81;201.19;
2020-12-18 10:08:46;216;273.48;-276.08;-14.38;415.41;282.41;273.19;-0.95;205.21;
2020-12-18 10:08:48;217.13;272.8;-275.01;-10.64;414.13;278.36;272.14;-2.91;208.08;
2020-12-18 10:08:50;213.17;277.07;-276.07;-10.96;413.97;281.67;269.96;-4.03;208.71;
2020-12-18 10:08:52;217.89;274.91;-276.55;-14.92;414.19;277.77;265.19;-6.47;207.51;
2020-12-18 10:08:54;216.48;277.85;-280.87;-19.25;410.06;282.71;264.51;-9.01;211.02;
2020-12-18 10:08:56;215.39;273.97;-277.17;-19.44;409.68;282.51;260.5;-5.7;212.52;
2020-12-18 10:08:58;214.06;276.98;-273.15;-14.88;413.95;278.08;264.63;-2.23;210.7;
2020-12-18 10:09:00;218;275.37;-269.1;-14.5;412.18;277.18;263.55;-2.05;215.24;
2020-12-18 10:09:02;216.64;275.44;-268.9;-17.13;410.35;272.48;266.73;-0.16;213.25;
2020-12-18 10:09:04;216.19;280.28;-264.51;-13.53;407.85;273.39;262.01;-2.7;214.53;
2020-12-18 10:09:06;211.43;280.74;-265.49;-12.9;405.24;268.75;257.94;-4.33;216.75;
2020-12-18 10:09:08;211.23;283.31;-266.35;-13.31;408.83;267.75;260.57;-3.69;218.78;
2020-12-18 10:09:10;209.73;286.73;-263.24;-9.37;412.49;272.74;257.82;-3.92;215.71;
2020-12-18 10:09:12;206.61;287.38;-262.41;-5.93;417.09;275.95;255.77;-8.73;214.64;
2020-12-18 10:09:14;204.08;283.61;-265.87;-9.97;415.84;274.67;254.5;-8.64;213.52;
2020-12-18 10:09:16;200.89;286.63;-267.16;-12.95;416.99;275.33;252.31;-11.57;215.14;
2020-12-18 10:09:18;198.27;284.93;-263.85;-13.23;417.16;279.63;254.58;-8.11;218.75;
2020-12-18 10:09:20;194.74;287.95;-262.22;-8.53;418.39;283.41;250.13;-12.94;216.96;
2020-12-18 10:09:22;195.98;288.83;-263.19;-10.98;413.52;287.98;253.86;-16.34;212.28;
2020-12-18 10:09:24;200.64;286.02;-262.53;-10.42;412.94;285.65;257.04;-14.97;216.61;
2020-12-18 10:09:26;200.58;288.47;-263.18;-7.49;415.76;286.78;259.28;-16.19;212.84;
2020-12-18 10:09:28;203.99;286.9;-262.8;-12.28;411.67;286.81;259.23;-13.67;211.44;
2020-12-18 10:09:30;200.19;291.45;-265.47;-10.81;407.21;282.38;256.17;-17.8;215.32;
2020-12-18 10:09:32;198.31;291.49;-267.75;-6.48;404.15;281.07;254.53;-18.33;216.14;
2020-12-18 10:09:34;198.93;292.29;-266.08;-6.64;405.79;276.42;256.22;-14.98;212.85;
2020-12-18 10:09:36;199.5;294.59;-264.46;-5.4;405.8;276.99;260.4;-17.91;216.22;
2020-12-18 10:09:38;198.52;298.75;-265.17;-10.38;407.24;280.79;259.53;-20.54;213.48;
2020-12-18 10:09:40;196.18;294.09;-264.19;-8.85;404.74;275.95;263.89;-17.96;218.02;
2020-12-18 10:09:42;200.47;292.42;-260.76;-4.54;401.34;271.62;265.4;-17.03;222.51;
2020-12-18 10:09:44;200.28;292;-255.88;-5.31;396.9;273.1;262.89;-13.26;225.47;
2020-12-18 10:09:46;200.56;288.06;-260.88;-0.93;392.53;277.36;263.13;-12.48;227.87;
2020-12-18 10:09:48;196.87;284.01;-256.59;1.21;393.24;279.09;266.8;-16.75;224.73;
2020-12-18 10:09:50;198.44;284.16;-257.82;4.68;394.47;278.85;266.64;-14.66;224.24;
2020-12-18 10:09:52;197.33;281.72;-253.24;2.37;394.48;281.17;269.16;-13.56;223.37;
2020-12-18 10:09:54;201.93;280.55;-250.91;1.05;398.97;278.38;269.12;-14.44;224.79;
2020-12-18 10:09:56;197.98;276.37;-247.88;-3.09;400.35;282.56;269.31;-14.29;221.94;
2020-12-18 10:09:58;201.8;273.62;-250.35;-2.13;399.86;286.29;270.35;-11.9;221.51;
2020-12-18 10:10:00;197.07;271.68;-254.18;-0.04;396.33;284.01;269.87;-8.75;219.24;
2020-12-18 10:10:02;199.23;267.24;-253.8;-1.86;398.2;280.22;273.87;-13.47;222.57;
2020-12-18 10:10:04;202.94;266.26;-255.94;2.76;394.11;278.65;271.74;-15.19;224.31;
2020-12-18 10:10:06;203.62;268.12;-260.71;0.72;390.92;279.04;268.01;-12.4;227.37;
2020-12-18 10:10:08;204.93;264.5;-259.32;4.59;390.23;278.72;264.05;-15.91;231.41;
2020-12-18 10:10:10;207.44;263.45;-261.52;6.15;392.86;273.88;267.47;-15.8;230.42;
2020-12-18 10:10:12;210.64;265.05;-263.29;2.29;389.5;270.78;265.4;-13.78;227.13;
2020-12-18 10:10:14;214.58;264.73;-258.31;6.57;387.71;266.85;267.74;-14.76;229.92;
2020-12-18 10:10:16;212.33;263.82;-259.26;6.74;387.86;268.14;271.58;-11.53;225.92;
2020-12-18 10:10:18;215.28;266.76;-254.73;7.33;387.84;266.38;272.79;-13.65;226.65;
2020-12-18 10:10:20;214.02;263.54;-252.56;7.56;388.91;267.61;272.92;-11.03;228.55;
2020-12-18 10:10:22;218.74;265.65;-251.72;7.78;393.01;266.03;276.04;-11.45;230.49;
2020-12-18 10:10:24;220.55;266.37;-256.61;10.99;396.36;270.07;274.62;-10.94;233.44;
2020-12-18 10:10:26;216.18;267.95;-256.76;15.71;400.56;272.92;271.07;-6.03;231.51;
2020-12-18 10:10:28;214.19;269.78;-256.53;17.28;401.82;272.58;268.7;-7.5;234.88;
2020-12-18 10:10:30;216.33;266.01;-257.56;20.18;406.55;275.25;269.67;-9.34;238.67;
2020-12-18 10:10:32;214.8;264.86;-260.33;21.97;409.74;274.74;266.58;-5.66;240.93;
2020-12-18 10:10:34;214.31;260.37;-259.11;20.88;413.01;274.29;262.85;-1.57;241.44;
2020-12-18 10:10:36;210.61;257.34;-254.76;22.46;417.86;270.37;261.29;-4.64;238.58;
2020-12-18 10:10:38;208.39;253.47;-253.07;22.34;414.85;270.02;258.18;-5.03;240.67;
2020-12-18 10:10:40;203.63;258.39;-250.05;21.82;412.39;274.12;258.94;-2.61;240.06;
2020-12-18 10:10:42;200.29;255.83;-250.96;22.81;415.96;274.5;261.71;-2.1;244.84;
2020-12-18 10:10:44;195.55;256.79;-250.97;24.25;420.89;279.48;261.97;-6.09;247.46;
2020-12-18 10:10:46;197.08;253.81;-251.3;22.86;424.85;275.86;257.12;-4.61;246.04;
2020-12-18 10:10:48;199.44;249.85;-251.62;21.62;426.54;271.72;253.57;-2.73;241.95;
2020-12-18 10:10:50;199.56;245.86;-247.88;18.39;430.45;275.13;252.5;-1.58;241.94;
2020-12-18 10:10:52;202.96;250.02;-244.36;17.34;428.61;277.81;254.36;0.24;237.32;
2020-12-18 10:10:54;206.89;249.95;-247.27;13.87;428.35;276.25;258.41;-4.15;240.64;
2020-12-18 10:10:56;206.49;245.42;-245.3;12.58;432.37;271.83;259.39;-7.86;243.01;
2020-12-18 10:10:58;210.82;244.42;-248.38;11.08;432.47;268.19;255.81;-9.45;241.28;
2020-12-18 10:11:00;214.46;241.34;-244.13;10.51;432.69;264.16;253.91;-11.32;245.68;
2020-12-18 10:11:02;215.85;246.23;-242.45;5.96;431.24;261.99;249.47;-10.19;245.11;
2020-12-18 10:11:04;220.3;247.23;-238.58;8.37;429.98;266.94;253.62;-14.08;248.3;
2020-12-18 10:11:06;222.42;251.5;-236.71;4.06;431.95;269.02;254.39;-9.1;251.23;
2020-12-18 10:11:08;224.31;252.76;-236.62;2.92;427.25;272.11;252.53;-6.63;254.8;
2020-12-18 10:11:10;220.89;251.14;-234.34;1.11;429.5;275.75;250.1;-4.81;253.99;
2020-12-18 10:11:12;220.3;250.01;-235.41;1.66;431.11;270.94;249.98;-0.1;254.3;
2020-12-18 10:11:14;221.01;246.05;-230.96;-2.81;427.14;268.49;248.39;-2.48;249.68;
2020-12-18 10:11:16;223.53;248.37;-226.24;-4.95;429.26;273.11;251.95;-6.02;250.79;
2020-12-18 10:11:18;223.63;244.95;-222.03;-5.4;426.53;278.05;250.37;-6.83;252.45;
2020-12-18 10:11:20;222.92;243.69;-224.41;-5.91;424.34;276.71;253.07;-4.84;248.25;
2020-12-18 10:11:22;226.19;244.77;-225.68;-8.85;427.53;278.59;249.26;-5.93;251.05;
2020-12-18 10:11:24;221.96;249.2;-229.86;-8.91;426.77;281.31;246.2;-10.2;254.29;
2020-12-18 10:11:26;220.64;253.22;-228.77;-9.11;424.52;278.86;248.49;-14.09;256.96;
2020-12-18 10:11:28;223.8;255.37;-232.84;-9.96;420.93;275.57;249.59;-15.18;258.02;
2020-12-18 10:11:30;226.81;252.97;-232.68;-7.68;421.65;278.71;247.38;-12.26;261.27;
2020-12-18 10:11:32;227.57;254.02;-230.68;-6.63;418.98;280.57;249.46;-13.64;257.29;
2020-12-18 10:11:34;229.72;251.15;-230.31;-10.27;420.02;283.75;252.17;-18.27;259.97;
2020-12-18 10:11:36;227.45;247.67;-232.57;-14.72;415.6;287.2;255.05;-17.94;262.18;
2020-12-18 10:11:38;227.98;250.91;-235.2;-12.18;414.63;291.61;255.05;-21.65;264.28;
2020-12-18 10:11:40;232.64;247.18;-235.93;-11.67;410.71;295.05;256.77;-21.77;262.47;
2020-12-18 10:11:42;234.66;248.12;-233.02;-14.54;407.33;299.52;254.46;-21.05;259.08;
2020-12-18 10:11:44;237.75;248.49;-231.88;-12.33;405.63;298.06;251.49;-19.89;261.93;
2020-12-18 10:11:46;234.33;252.94;-234.71;-12.44;409.45;295.08;249.78;-15.16;264.08;
2020-12-18 10:11:48;234.4;253.72;-232.07;-11.46;406.76;290.69;250.74;-20.09;264.59;
2020-12-18 10:11:50;232.9;249.1;-235.08;-10.45;406.88;293.35;254.05;-24.18;269.58;
2020-12-18 10:11:52;229.18;245.55;-230.14;-10.33;410.97;292.92;252;-27.93;273.99;
2020-12-18 10:11:54;233.62;245.51;-229.03;-11.61;411.95;293.83;256.83;-25.76;273.4;
2020-12-18 10:11:56;230.82;249.33;-230.51;-11.86;414.97;294.33;261.66;-27.44;269.55;
2020-12-18 10:11:58;228.51;250.23;-234.71;-8.38;411.28;291.16;260.66;-27.24;270.15;
2020-12-18 10:12:00;229.64;246.25;-236.09;-7.29;406.84;286.67;263.91;-30.57;271.15;
2020-12-18 10:12:02;226.28;246.44;-239.5;-12.02;403.66;290.71;265.57;-34.78;269.11;
2020-12-18 10:12:04;223.35;245.75;-242.81;-10.66;399.59;292.61;262.25;-31.78;267.58;
2020-12-18 10:12:06;226.07;242.36;-244.07;-10.67;395.6;296.91;259.74;-36.71;262.95;
2020-12-18 10:12:08;222.95;239.1;-240.92;-11.24;393.29;299.21;258.91;-37.17;259.18;
2020-12-18 10:12:10;225.91;237.58;-239.23;-15.05;397.57;295.52;258.67;-35.92;263.3;
2020-12-18 10:12:12;222.28;234.75;-240.4;-11.4;396.47;294.94;256.72;-38.04;265.4;
2020-12-18 10:12:14;226.66;236.02;-241.87;-12.37;394.95;295.22;259.28;-41.65;267.16;
2020-12-18 10:12:16;225.86;235.9;-243.24;-15.69;395.95;297.71;260.27;-45.59;268.97;
2020-12-18 10:12:18;222.71;231.57;-242.74;-12.24;396.91;299.43;261.21;-44.47;272.57;
2020-12-18 10:12:20;225.52;230.86;-244.79;-9.87;401.51;301.11;256.74;-44.3;273.8;
2020-12-18 10:12:22;224.99;230.06;-244.7;-12.71;398.38;303.77;261.52;-48.15;276.93;
2020-12-18 10:12:24;221.7;232.92;-248.7;-15.32;401.74;306.36;262.67;-48.75;281.5;
2020-12-18 10:12:26;224.66;237.73;-248.27;-13.81;399.26;304.58;263.41;-45.38;278.46;
2020-12-18 10:12:28;224.58;238.03;-253.23;-11.91;394.88;309.11;263.27;-48.46;276.24;
2020-12-18 10:12:30;220.9;237.34;-256.61;-10.11;391.75;311;262.06;-44.66;278.57;
2020-12-18 10:12:32;216.07;236.82;-254.89;-13.54;391.08;311.64;261.15;-46.62;277.42;
2020-12-18 10:12:34;216.04;241.06;-257.58;-14.31;388.96;307.12;258.61;-46.58;277.01;
2020-12-18 10:12:36;218.33;245.62;-259.27;-9.56;384.26;311.01;253.84;-49.56;281.8;
2020-12-18 10:12:38;221.71;246.73;-255.37;-13.81;381.1;306.98;257.31;-52.26;281.04;
2020-12-18 10:12:40;225.43;246.86;-253.15;-11.11;381.92;311.64;257.82;-48.79;280.13;
2020-12-18 10:12:42;221.82;248.4;-249.95;-13.56;378.17;308.9;255.48;-50.25;279.26;
2020-12-18 10:12:44;221.07;252.06;-249.05;-15.06;375.09;304.49;259.25;-52.78;274.63;
2020-12-18 10:12:46;222.28;249.18;-251.46;-12.84;376.39;306.55;263.54;-48.26;272.29;
2020-12-18 10:12:48;227.01;245.37;-248.95;-12.77;372.36;304.04;268.53;-51.16;271.35;
2020-12-18 10:12:50;231.16;243.93;-248.83;-15.41;369.5;309.02;266.28;-47.43;271.8;
2020-12-18 10:12:52;230.93;246.86;-252.83;-14.87;364.83;306.32;265.27;-43.55;273.83;
2020-12-18 10:12:54;231.53;244.18;-250.47;-17.34;359.92;309.57;262.34;-46.66;275.99;
2020-12-18 10:12:56;227.9;249;-247.54;-19.74;357.97;305.78;261.95;-45.32;273.08;
2020-12-18 10:12:58;225.88;247.07;-246.45;-16.96;359.16;309.84;259.98;-45.71;276.61;
2020-12-18 10:13:00;227.81;242.7;-249.56;-14.84;357.24;310.25;261.2;-42.41;275.51;
